text,label
"I don't want to write CSS I'm looking for components that does the job.

I'm not hating on tailwind but don't disrespect bootstrap it's a solid framework.",0
"THANK YOU!",0
"Hype train jumpers BTFO",0
"People place wayy too much emphasis on the fucking frontend these days",0
"3 quintillion JS frameworks and for what",0
"U can use a component library for that it has even more functionality that just premade styles",0
"Exactly",0
"Betam ewnet. Demo his advice is actual real world advice and not codepen magic. I personally love that a bunch of his videos are 'here is method x and y you should use those on a and b scenarios'",0
"Exactly om top of it the way he presents his ideas and explains things. Top notch",0
"Actually he's a teacher",0
"That's why he's so good at it",0
"Explaining and stuff",0
"Low-level 👍",0
"U don't need to demand that u can choose to be simple in ur own way and no one would shout bring back complexity!! at you.

At the very least ur solid enough to be mind full of these things privately.

And don't even start with beginners get confused mnamn let them be we all need a little hardship in our lives egnam bezaw mood new yalefnew the number of js framework were atleast a few hundred thousands less but still😂",0
"Hardship bekagn ende mud yiyzal ende 💀 don’t hold the mood",0
"Simplicity is based",0
"Thank you 🙏",0
"I will always campaign for abstraction wherever I can",0
"are you a beginner? i had no clue if you are then ask. i'm here to help u can even ask privately",0
"Me personally I don’t really know tbh",0
"guess what all those js frameworks do🙄",0
"black magic",0
"I'm trying to learn computer programming and all abt how computers work and their architecture. Can anyone recommend me videos and websites to learn these things?",0
"😂good one i mean some of em maybe yeah",0
"ጠንቋይCSS 1.4.6 user negn",0
"lmfao",0
"Lmfao",0
"Wrong chatus",0
"Yah you're right. I should choose my words carefully.

I don't harbor any dislike for Bootstrap either. What I want to convey is that Tailwind is easy to write and customize. Additionally you can use pre-built components. And also  Since he is a beginner he can strengthen his CSS skills while using Tailwind. That's why I mentioned Tailwind CSS.",0
"Google and YouTube 🤷🏽‍♂️ no offense",0
"I think he wants the suggestions' to be specific",0
"i accept your advice thanks",0
"Hey what about naming and having a good css structure any advice on that?",0
"yeah i agree with  you.   When i start css (2 years ago)  it was interesting. till i start grid😞.  But after i create new folder called css i started to build bunch projects ( sinup form nav bar side nav animations😍 hover effects....) then i loved the process. Now i can't even stay away from css and tailwind. Btw kevin powell is my favorite😘 youtuber try his videos.",0
"use meaning full naming avoid generic names like box or container other people need to understand your code follow consistent naming across your code and refactor it regularly.

u don't have to knowmemorize all naming method and pseudo-classes like :nth-child or :first-of-type u will master it overtime",0
"Watch kevin Powell's video on YouTube",0
"Safarim endazi jemere ende?",0
"Idk balefew aza siyadergegn nbre keze midnight ly arif mesrat jemere idk why",0
"Hule kehone new chigiru",0
"yea this happened to me 2nd time they will basically disable your Internet at congestion time like 13:00 up to midnight",0
"Hule enkuan aymeslegnm andande megagna 😡 kenoch alu",0
"Guys who have high bandwidth internet please tell us what to subscribe? Ethiotel or safari? Fiber or 5G?",0
"Obvs fiber",0
"Spent 15 minutes  to download 20 mb",0
"Contribution clout chasers",0
"It is what it is 🫡",0
"azenku",0
"I have been using vanilla css for months. Recently I have tried both tailwind and bootstrap. I can't express how much tailwind simplifies the styling for me. Tailwind is great if you can already do the magic with css. Otherwise bootstrap is there to get you up running without manually doing the components. Your mind will go resisting bootstrap when you want something different than it is giving you",0
"I’ve been the that hell last week 😭",0
"Are we really comparing tailwind with bootstrap? 😭",0
"Ahun yeseral ante gar?",0
"Nope they are different",0
"I’m not using it ryt now",0
"Low-level 👍",0
"U don't need to demand that u can choose to be simple in ur own way and no one would shout bring back complexity!! at you.

At the very least ur solid enough to be mind full of these things privately.

And don't even start with beginners get confused mnamn let them be we all need a little hardship in our lives egnam bezaw mood new yalefnew the number of js framework were atleast a few hundred thousands less but still😂",0
"Hardship bekagn ende mud yiyzal ende 💀 don’t hold the mood",0
"Simplicity is based",0
"Thank you 🙏",0
"I will always campaign for abstraction wherever I can",0
"are you a beginner? i had no clue if you are then ask. i'm here to help u can even ask privately",0
"Me personally I don’t really know tbh",0
"guess what all those js frameworks do🙄",0
"black magic",0
"I'm trying to learn computer programming and all abt how computers work and their architecture. Can anyone recommend me videos and websites to learn these things?",0
"😂good one i mean some of em maybe yeah",0
"ጠንቋይCSS 1.4.6 user negn",0
"lmfao",0
"Lmfao",0
"Wrong chatus",0
"Yah you're right. I should choose my words carefully.

I don't harbor any dislike for Bootstrap either. What I want to convey is that Tailwind is easy to write and customize. Additionally you can use pre-built components. And also  Since he is a beginner he can strengthen his CSS skills while using Tailwind. That's why I mentioned Tailwind CSS.",0
"Google and YouTube 🤷🏽‍♂️ no offense",0
"I think he wants the suggestions' to be specific",0
"i accept your advice thanks",0
"Hey what about naming and having a good css structure any advice on that?",0
"yeah i agree with  you.   When i start css (2 years ago)  it was interesting. till i start grid😞.  But after i create new folder called css i started to build bunch projects ( sinup form nav bar side nav animations😍 hover effects....) then i loved the process. Now i can't even stay away from css and tailwind. Btw kevin powell is my favorite😘 youtuber try his videos.",0
"use meaning full naming avoid generic names like box or container other people need to understand your code follow consistent naming across your code and refactor it regularly.

u don't have to knowmemorize all naming method and pseudo-classes like :nth-child or :first-of-type u will master it overtime",0
"Watch kevin Powell's video on YouTube",0
"Safarim endazi jemere ende?",0
"Idk balefew aza siyadergegn nbre keze midnight ly arif mesrat jemere idk why",0
"Hule kehone new chigiru",0
"yea this happened to me 2nd time they will basically disable your Internet at congestion time like 13:00 up to midnight",0
"Hule enkuan aymeslegnm andande megagna 😡 kenoch alu",0
"Guys who have high bandwidth internet please tell us what to subscribe? Ethiotel or safari? Fiber or 5G?",0
"Obvs fiber",0
"Spent 15 minutes  to download 20 mb",0
"Contribution clout chasers",0
"It is what it is 🫡",0
"Hi",0

"unpaid with all those requirements😳",0
"You'll be given a task during the first period of your internship if u perform well u will transferred into a paid intern.",0
"any developer should be able to use github and git fetch from an api write good code i dont understand what the issue is?",0
"guys i was a begineer for web development and i stuck at css what is you recommendation",0
"specially i stuck on flexbox i understand the concept but i can position items as i prefer what is you recommedndatioin",0
"i really need mentor on this",0
"Frontendmentor.Io",0
"Same here. I feel sad when I start thinking abt CSS",0
"I just completely skipped all dat when I was learning CSS lmfao",0
"i feel you",0
"what the hell",0
"I have never needed it so far I just ask GPT to fill in whatever if I need something flexbox related",0
"pre-GPT it was all googling and hacking around",0
"i think now i have to skip it and continue to js",0
"but is it very essentiall thing when learning react mnamin",0
"I  completely shifted to Back-end bc of CSS😊🤭😂",0
"the same here",0
"When you’re done with all 3 try to clone the front page frontend of a simple website like Google Search with vanilla CSS and JS",0
"I’ve been using Bootstrap for my projects for many years now",0
"i complete this and flex zombie but when i wnat to work on real designs i cant position them as needed",0
"They were bored. It's almost like how mathematicians just come up with new math concepts.",0
"Try to implement telegram OTP and U will understand how to build and secure Ur app",0
"Sure that's how magical for me specially the encryption concept",0
"LGTM (looks good to me)",0
"Can anyone give me a suggestion on how I can get investors please?",0
"HahuCloud has an SMS API iirc",0
"AfricasTalking still sends me promotionalmarketing emails lmao",0
"tewled yedan bega yebka never try to deploy your next.js app on vercel. use netlify instead",0
"reason : vercel has a bug on hosting nextauth. ena for 2 years fix altederegem",0
"WOW 128 bit with 10 rounds? 👀",0
"They changed apps",0
"Download new version from play store",0
"They use smartphones to send out SMS which do not scale because android and network limitations. Plus the message are sent from regular numbers which looks very unprofessional for anything serious.",0
"AfricasTalking is like 9.50 birr now per SMS so f**k those MF You can literally send 190 SMS from afro with the price you pay for 1 message at AT",0
"It is not Photoshop it is rdp",0
"No for real be video asayikalew rdp silehone new eko ye google server",0
"what are the costs qoy?

I don't get how international SMS works

what costs do they have?",0
"register here.    Free Free",0
"I have a hard time expressing my emotions but my code is full of comments.🙇",0
"I don't believe in censorship",0
"Let him sue me if his emotions were hurt",0
"You are a big man now",0
"Where was this energy back then",0
"Lol. I didn't care that much the too. I used to schedule his class and skip the same class lol",0
"Also he had this lullaby like sound that made us sleep even sitting on the front row",0
"CAP",0
"@SamAsEnd hey sam what do you use for generating api documentations in Laravel",0
"anyone other suggestion would be appreciated as well",0
"OpenAPI spec and swagger! If you can auto generate the spec file from you code (I assume laravel has a solution for that) that's you're best bet. If you have a spec file you can even skip swagger and directly import it into postman.",0
"really let me see thanks dude",0
"Thanks sam gonna give the postman thing a try since I have all the requests there if that doesn't pan out will come to this",0
"NextAuth login functionality doesn't work on vercel🙈 . I struggled for two days and when I see solutions on the internet It has been 2 years since that bug reported and they didn't fix it. 
it is     next-auth [next-auth][error][CLIENT_FETCH_ERROR]",0
"But it does work tho I'm using it.",0
"Decentralized networks",0
"Remote or Onsite? payment?",0
"Remote. Initially the internship is unpaid but depends on your performance.",0
"“When a well-packaged web of lies has been sold gradually to the masses over generations the truth will seem utterly preposterous and its speaker a raving lunatic.”

― MJ DeMarco UNSCRIPTED: Life Liberty and the Pursuit of Entrepreneurship",0
"Yeah I was seeing that",0
"His first book was eye-opening to me ❤️",0
"Fastlane?",0
"The way he writes is so smooth and fun. It makes it less of a chore ...",0
"And yet it remains harsh 💀 Lol",0
"No but that might change depending on your performance.",0
"Im working on some school project Guys anyone here use TDD(unit testing) for his code?
How can I point out my scenarios of my code. Give me some insight please 🙏",0
"build it with Rust? 👀",0
"Don't matter how you build it actually",0
"I just saw someone implementation with nodejs",0
"Yes",0
"WTF",0
"D3 🤣",0
"@Baydis When did you came up with that???",0
"Anyways D is taken by Domain 😁",0
"it's like a 3D version of the rubber duck method",0
"In my opinion the only things missing are down migrations and fixing their horrendous behavior with issues",0
"I wanted to make OTP verification for my MERN App. How do i make this happen? do i need to make some sort of payment? anybody who has worked on something like this before  your help is appreciated.",0
"Use a library like otplib or otpauth to generate the codes and send them over SMS. A lot of SMS gateway providers have otp auth built-in gin they're so inconsistent and undocumented I wouldn't rely on those. Generating your codes yourself gives you the freedom to switch to another SMS provider if you ever need to",0
"*to generate and verify. Store the counter in DBcache for verification",0
"Since our sadist security teacher made us do AES algo on paper and by hand it's not magic but a lot of pain.",0
"Listen to this guy. He knows what he's talking about.",0
"I did that too. You learn How to do it but it is still magic how the heck the people come up with that. 


Most CS do RSA on paper too",0
"sishaw much does  remote workers earn  in Ethiopia",0
"I don't know but prolly from 300$ to 4k",0
"Am glad i found you guys finally👏",0
"1. AI
2. Encryptions
3. Hashing 

to be continued",0
"I was expecting aws stuff on the top 😜",0
"what AWS service ? they are pretty normal stuff but at a good implementation(not magic) hahaha",0
"Any recommendations for the most eye opening books of all time?",0
"When you say encryption are you talking about jwt ?",0
"The untethered soul",0
"And Sapiens",0
"sure that will be one too RSA too. the maths behind encryption is magic",0
"What's that about",0
"With out spoiling much",0
"Whoa",0
"I love the name too ...",0
"> Be me
> read this book
> hate it
> Live by it teaching for the rest of my life

It hits when you start to apply it",0
"Pinned it in my Book List ...",0
"@chapimenge any book recommendations?",0
"Math",0
"Have you read Unscripted?",0
"ኢቲቢ? እሱን እርጥብ ብላበት",0
"What?",0
"What's with the eyes? 😂",0
"Will check it out",0
"Sure",0
"The Author doesn’t care about your feelings 😂😂. He is the real one",0
"Yuval is dropping new book regarding the Ai revolution. It's called Nexus.",0
"Thank you bruh",0
"Why is there no marketplace for
Ethiopian developers? Like an Upwork but with local online payment? I see job boards but no gig work platforms
Someone should make that.",0
"How can program learn pls tell me something 🙏 I'm learning level ICT",0
"Seems a good idea 🧐",0
"Why? 💀",0
"Bro we can see that's 5G 🫠",0
"Open your computer  choose your language and code 


Its as simple as that",0
"Junior MERN stack developer salary in USA.

@samasend Is that true ?",0
"Is this realistic ?",0
"Yes they don't tell you expense of living and taxes",0
"Yeah it's common for devs",0
"Only in USA tho",0
"In Europe minamn it's half of that",0
"And better living conditions aydel?",0
"Not sure 

But tax is heavy there",0
"And in usa rent minamn",0
"Specially around silicon valley area le menorya bicha gmash gebiyachewm yichersalu",0
"Scammers everywhere",0
"Lmao  mnun demoz belu",0
"Habtam mehon atchlem😁 there are hustlers around the corner waiting to rip u off",0
"Round1 endi yehone round 2 degmo🙄",0
"Y'all I have few and very specific questions about APIs AI  Payment getaways web development and a few more. I'm working on this project That I'm super confused about but NEED to do a great job at. So anyone that has time and is Experienced in these stuff AND most importantly wanna help me understand stuff and share experience DM please.",0
"every one whos the expert with chapa i need help implement split payment flutterfirebasechapa",0
"No wanna asked but I still love safaricom ☺️",0
"I think my hate for tele is a tad bit stronger

but yeah thank god for safaricom",0
"Unlimited?",0
"Yeah",0
"What WiFi is that",0
"anybody up for leetcode contests? Would help us keep our skills sharp. esp when looking  for remote jobs",0
"yeah am here",0
"Safaricom unlimited after a few hundred gigs be like💀",0
"Anyone here with a paid medium account?",0
"Hello mates👋

I missed half of yesterday's voice chat😭
Can any one share some of the answers for these questions from yesterday's voice chat please?",0
"When the hoarder can't hoard more than 300gigs a month",0
"Legit wtf",0
"esti someone connect the dot and guess who posted this job 😂",0
"Lmfaoooo",0
"any one  or who knows lecturer from Debrebrhan University and Debremarkos university plse DM I need help",0
"Hey fam!

Just wanted to give you the heads up – our new logo is out there! 

It's bringing those awesome vibes capturing the essence of growth community and all the good stuff. Dive into the design guidelines for the deets.

Big shout-out to our rockstar designer ◦•✿neba✿•◦ who absolutely nailed it! 🌟",0
"https:arifpay.neteventarifpay-developers-webinar-8register

📣 Calling all developers! We’re excited to announce our upcoming developer event at Arifpay. Join us for a day of learning networking and fun. Stay tuned for more details. Save the date! 🗓 #DeveloperEvent #TechMeetup#arifpay",0
"Job Title: Junior Full Stack Developer - Array REST JSON and XML Specialist
JD
We are seeking a highly motivated Junior Full Stack Developer with a specialized focus on Array REST JSON and XML technologies. As a key member of our dynamic development team you will play a crucial role in designing implementing and maintaining web applications that rely heavily on Array REST APIs JSON data structures and XML technologies.
Responsibilities
API Integration Collaborate with cross-functional teams to integrate Array RESTful APIs into our web applications ensuring seamless communication and data exchange between different systems.
JSON Data Handling: Work with JSON data structures to efficiently manipulate parse and process data within our applications. Ensure data integrity and security while optimizing performance.
XML Expertise: Utilize your expertise in XML to handle structured data effectively. Implement XML-based solutions for data storage configuration and communication between systems.
Front-end Development: Contribute to the development of user interfaces ensuring a smooth user experience through efficient handling of Array data JSON responses and XML interactions.
Backend Development: Implement server-side logic to process Array data utilizing RESTful principles. Work with databases to store and retrieve JSON and XML data efficiently.
Troubleshooting and Debugging: Identify and resolve issues related to Array REST JSON and XML implementations. Perform thorough testing to ensure the reliability and robustness of the applications.
 
Qualifications
 
- Bachelor’s degree in computer science Software Engineering or a related field.
- Strong understanding of Array RESTful APIs JSON and XML technologies.
- Experience with front-end and back-end development using modern web development frameworks and languages.
 
If you have a deep understanding of Array REST JSON and XML technologies we invite you to join our team


Please let me know if there is anyone who is interested and has the following requirements",0
"brutuz on",0
"yes",0
"lmfao",0
"you offended the weebs to the max",0
"Noodles must be included to be anime",0
"Good night 🌉 


Soooo tired 😫😴",0
"@bayazgonder he is a patriot",0
"the people are cultured too",0
"chad move",0
"Phone died",0
"Who is shouting?",0
"sam",0
"Jesus I woke up from my nap",0
"Coffee + coke = productivity",0
"hehehehe",0
"I am working",0
"leza new",0
"the beauty of Android :(",0
"I fucking hate google for this.",0
"I am doing that too",0
"I know right",0
"What's your power saving mode?",0
"esunem I am asking for that permission too",0
"ይቅርታ ምን ነገር ነው ቆይ🤔",0
"Are you using Google location provider?",0
"Alright a new bot. How are we going to call it? Please choose a name for your bot.",0
"Good. Now let's choose a username for your bot. It must end in `bot`. Like this for example: TetrisBot or tetris_bot.",0
"Sorry this username is invalid.",0
"Sorry this username is already taken. Please try something different.",0
"Choose a bot to change description.",0
"OK. Send me the new description for the bot. People will see this description when they open a chat with your bot in a block titled 'What can this bot do?'.",0
"Choose a bot to change the about section.",0
"Invalid bot selected.",0
"Choose a bot to change description.",0
"OK. Send me the new description for the bot. People will see this description when they open a chat with your bot in a block titled 'What can this bot do?'.",0
"Choose a bot to change profile photo.",0
"OK. Send me the new profile photo for the bot.",0
"Alright a new bot. How are we going to call it? Please choose a name for your bot.",0
"Good. Now let's choose a username for your bot. It must end in `bot`. Like this for example: TetrisBot or tetris_bot.",0
